"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2025-01-27","2.68",",,1",,,"0.07",",,1,",,,"0.0",",,D",,,"60",",,1","43",",,1",,,"  340",",,1","  310",",,1","6.0",",,1","8.9",",,1",,,,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2025-01-28","2.24",",,1",,,"0.00",",,D,",,,"0.0",",,D",,,"61",",,D","41",",,D",,,"  160",",,1","  160",",,1","6.0",",,1","12.1",",,1",,,,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2025-01-29",,,,,"0.00",",,D,",,,"0.0",",,D",,,"62",",,D","45",",,D",,,"  350",",,1","  350",",,1","6.9",",,1","10.1",",,1",,,,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2025-01-30",,,,,"0.00",",,D,",,,"0.0",",,D",,,"58",",,D","44",",,D",,,"  350",",,1","  340",",,1","6.0",",,1","8.1",",,1",,,,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2025-01-31",,,,,"0.00",",,D,",,,"0.0",",,D",,,"64",",,D","41",",,D",,,"  160",",,1","  160",",,1","4.9",",,1","8.9",",,1",,,,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2025-02-01",,,,,"0.00",",,W,",,,"0.0",",,W",,,"71",",,W","44",",,W",,,"  350",",,W","  110",",,W","6.0",",,W","8.1",",,W",,,,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2025-02-02",,,,,"0.00",",,W,",,,"0.0",",,W",,,"75",",,W","47",",,W",,,"  340",",,W","  140",",,W","6.0",",,W","8.1",",,W",,,,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2025-02-03",,,,,"0.00",",,W,",,,"0.0",",,W",,,"69",",,W","48",",,W",,,"  330",",,W","  110",",,W","6.0",",,W","8.1",",,W",,,,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2025-02-04","2.46",",,W",,,"0.00",",,W,",,,"0.0",",,W",,,"65",",,W","50",",,W",,,"  150",",,W","  150",",,W","6.9",",,W","10.1",",,W",,,,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2025-02-05","2.01",",,W",,,"0.24",",,W,",,,"0.0",",,W",,,"63",",,W","52",",,W",,,"  190",",,W","    0",",,1","4.0",",,W","6.9",",,W",,,,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2025-02-06","3.13",",,W",,,"0.99",",,W,",,,"0.0",",,W",,,"63",",,W","56",",,W",,,"  170",",,W","  160",",,W","6.9",",,W","11.0",",,W",,,,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2025-02-07","2.01",",,W",,,"0.71",",,W,",,,"0.0",",,W",,,"62",",,W","50",",,W",,,"  140",",,W","   80",",,W","4.9",",,W","8.9",",,W",,,,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2025-02-08","2.24",",,W",,,"0.00",",,W,",,,"0.0",",,W",,,"65",",,W","46",",,W",,,"  350",",,W","   40",",,W","4.9",",,W","8.9",",,W",,,,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2025-02-09","2.01",",,W",,,"0.00",",,W,",,,"0.0",",,W",,,"72",",,W","47",",,W",,,"  340",",,W","  140",",,W","6.9",",,W","11.0",",,W",,,,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2025-02-10","2.24",",,W",,,"0.00",",,W,",,,"0.0",",,W",,,"63",",,W","44",",,W",,,"  160",",,W","  170",",,W","6.0",",,W","8.9",",,W",,,,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2025-02-11","1.34",",,W",,,"0.00",",,W,",,,"0.0",",,W",,,"62",",,W","49",",,W",,,"  160",",,W","  350",",,W","6.0",",,W","12.1",",,W",,,,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2025-02-12","2.24",",,W",,,"0.06",",,W,",,,"0.0",",,W",,,"55",",,W","49",",,W",,,"  160",",,W","  140",",,W","4.9",",,W","10.1",",,W",,,,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2025-02-13","2.46",",,W",,,"2.80",",,W,",,,"0.0",",,W",,,"57",",,W","52",",,W",,,"  360",",,W","  340",",,W","10.1",",,W","15.0",",,W",,,,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2025-02-14","1.79",",,W",,,"0.08",",,W,",,,"0.0",",,W",,,"62",",,W","49",",,W",,,"   90",",,W","   70",",,W","6.0",",,W","10.1",",,W",,,,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2025-02-15",,,,,"0.00",",,W,",,,"0.0",",,W",,,"70",",,W","45",",,W",,,"   20",",,W","   10",",,W","4.9",",,W","8.9",",,W",,,,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2025-02-16","1.57",",,W",,,"0.00",",,W,",,,"0.0",",,W",,,"74",",,W","48",",,W",,,"  340",",,W","  320",",,W","4.9",",,W","6.9",",,W",,,,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2025-02-17",,,,,"0.00",",,W,",,,"0.0",",,W",,,"70",",,W","46",",,W",,,"  150",",,W","  150",",,W","4.0",",,W","8.1",",,W",,,,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2025-02-18","1.34",",,W",,,"0.00",",,W,",,,"0.0",",,W",,,"68",",,W","49",",,W",,,"  360",",,W","  360",",,W","4.9",",,W","8.9",",,W",,,,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2025-02-19","2.01",",,W",,,"0.00",",,W,",,,"0.0",",,W",,,"73",",,W","47",",,W",,,"  340",",,W","   20",",,W","4.9",",,W","8.9",",,W",,,,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2025-02-20","1.79",",,W",,,"0.00",",,W,",,,"0.0",",,W",,,"75",",,W","48",",,W",,,"  330",",,W","    0",",,1","4.0",",,W","6.9",",,W",,,,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2025-02-21","1.34",",,W",,,"0.00",",,W,",,,"0.0",",,W",,,"79",",,W","48",",,W",,,"  330",",,W","   10",",,W","4.0",",,W","6.9",",,W",,,,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2025-02-22","2.01",",,W",,,"0.00",",,W,",,,"0.0",",,W",,,"78",",,W","48",",,W",,,"  160",",,W","  120",",,W","4.9",",,W","6.0",",,W",,,,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2025-02-23",,,,,"0.00",",,W,",,,"0.0",",,W",,,"82",",,W","49",",,W",,,"  330",",,W","  360",",,W","4.0",",,W","8.1",",,W",,,,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2025-02-24",,,,,"0.00",",,W,",,,"0.0",",,W",,,"77",",,W","52",",,W",,,"  340",",,W","   40",",,W","4.9",",,W","8.9",",,W",,,,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2025-02-25","1.57",",,W",,,"0.00",",,W,",,,"0.0",",,W",,,"77",",,W","50",",,W",,,"  160",",,W","  160",",,W","4.0",",,W","10.1",",,W",,,,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2025-02-26","2.01",",,W",,,"0.00",",,W,",,,"0.0",",,W",,,"82",",,W","49",",,W",,,"  340",",,W","  160",",,W","6.0",",,W","8.1",",,W",,,,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2025-02-27","2.68",",,W",,,"0.00",",,W,",,,"0.0",",,W",,,"88",",,W","56",",,W",,,"  160",",,W","  160",",,W","6.0",",,W","11.0",",,W",,,,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2025-02-28","2.68",",,W",,,"0.00",",,W,",,,"0.0",",,W",,,"75",",,W","55",",,W",,,"   20",",,W","   50",",,W","6.0",",,W","11.0",",,W",,,,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2025-03-01","1.79",",,W",,,"0.00",",,W,",,,"0.0",",,W",,,"62",",,W","55",",,W",,,"  180",",,W","  180",",,W","6.9",",,W","11.0",",,W",,,,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2025-03-02","2.91",",,W",,,"0.00",",,W,",,,"0.0",",,W",,,"63",",,W","50",",,W",,,"   20",",,W","   80",",,W","6.9",",,W","17.0",",,W",,,,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2025-03-03","3.58",",,W",,,"0.00",",,W,",,,"0.0",",,W",,,"64",",,W","44",",,W",,,"  350",",,W","  350",",,W","16.1",",,W","21.9",",,W",,,,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2025-03-04","2.01",",,W",,,"0.00",",,W,",,,"0.0",",,W",,,"68",",,W","50",",,W",,,"  350",",,W","  360",",,W","6.9",",,W","12.1",",,W",,,,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2025-03-05","2.01",",,W",,,"0.53",",,W,",,,"0.0",",,W",,,"56",",,W","48",",,W",,,"  180",",,W","  180",",,W","4.9",",,W","8.9",",,W",,,,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2025-03-06",,,,,"0.09",",,W,",,,"0.0",",,W",,,"56",",,W","44",",,W",,,"   50",",,W","   80",",,W","6.9",",,W","12.1",",,W",,,,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2025-03-07","3.36",",,W",,,"0.01",",,W,",,,"0.0",",,W",,,"66",",,W","40",",,W",,,"  350",",,W","  350",",,W","14.1",",,W","21.0",",,W",,,,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2025-03-08",,,,,"0.00",",,W,",,,"0.0",",,W",,,"67",",,W","43",",,W",,,"   30",",,W","  360",",,W","6.0",",,W","12.1",",,W",,,,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2025-03-09",,,,,"0.00",",,W,",,,"0.0",",,W",,,"75",",,W","46",",,W",,,"  340",",,W","  140",",,W","6.9",",,W","10.1",",,W",,,,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2025-03-10",,,,,"0.00",",,W,",,,"0.0",",,W",,,"73",",,W","48",",,W",,,"   30",",,W","   30",",,W","6.9",",,W","12.1",",,W",,,,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2025-03-11","2.46",",,W",,,"0.03",",,W,",,,"0.0",",,W",,,"60",",,W","50",",,W",,,"  150",",,W","  150",",,W","6.0",",,W","12.1",",,W",,,,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2025-03-12",,,,,"0.31",",,W,",,,"0.0",",,W",,,"62",",,W","52",",,W",,,"  160",",,W","  160",",,W","8.1",",,W","19.0",",,W",,,,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2025-03-13","3.36",",,W",,,"1.03",",,W,",,,"0.0",",,W",,,"59",",,W","47",",,W",,,"  170",",,W","  140",",,W","6.9",",,W","14.1",",,W",,,,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2025-03-14","1.57",",,W",,,"0.04",",,W,",,,"0.0",",,W",,,"50",",,W","42",",,W",,,"  160",",,W","  150",",,W","4.0",",,W","8.1",",,W",,,,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2025-03-15","2.46",",,W",,,"0.00",",,W,",,,"0.0",",,W",,,"66",",,W","42",",,W",,,"  350",",,W","  160",",,W","4.9",",,W","6.9",",,W",,,,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2025-03-16","2.01",",,W",,,"0.00",",,W,",,,"0.0",",,W",,,"70",",,W","44",",,W",,,"  350",",,W","  170",",,W","4.9",",,W","6.9",",,W",,,,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2025-03-17","2.01",",,W",,,"0.02",",,W,",,,"0.0",",,W",,,"66",",,W","48",",,W",,,"  130",",,W","  250",",,W","6.0",",,W","8.1",",,W",,,,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2025-03-18","3.36",",,W",,,"0.00",",,W,",,,"0.0",",,W",,,"68",",,W","46",",,W",,,"  130",",,W","  130",",,W","6.9",",,W","12.1",",,W",,,,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2025-03-19","2.91",",,W",,,"0.00",",,W,",,,"0.0",",,W",,,"78",",,W","48",",,W",,,"  340",",,W","  340",",,W","6.0",",,W","8.1",",,W",,,,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2025-03-20","2.01",",,W",,,"0.00",",,W,",,,"0.0",",,W",,,"73",",,W","50",",,W",,,"  330",",,W","   70",",,W","4.9",",,W","8.1",",,W",,,,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2025-03-21","2.68",",,W",,,"0.00",",,W,",,,"0.0",",,W",,,"76",",,W","48",",,W",,,"    0",",,1","   20",",,W","6.9",",,W","8.1",",,W",,,,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2025-03-22","2.24",",,W",,,"0.00",",,W,",,,"0.0",",,W",,,"75",",,W","50",",,W",,,"   60",",,W","  120",",,W","4.9",",,W","6.9",",,W",,,,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2025-03-23","2.01",",,W",,,"0.00",",,W,",,,"0.0",",,W",,,"74",",,W","52",",,W",,,"  340",",,W","  360",",,W","4.9",",,W","8.1",",,W",,,,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2025-03-24","2.68",",,W",,,"0.00",",,W,",,,"0.0",",,W",,,"87",",,W","53",",,W",,,"  350",",,W","  350",",,W","6.9",",,W","13.0",",,W",,,,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2025-03-25","2.24",",,W",,,"0.00",",,W,",,,"0.0",",,W",,,"74",",,W","53",",,W",,,"  350",",,W","   20",",,W","6.0",",,W","8.1",",,W",,,,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2025-03-26","1.57",",,W",,,"0.00",",,W,",,,"0.0",",,W",,,"61",",,W","54",",,W",,,"  160",",,W","  160",",,W","2.9",",,W","6.9",",,W",,,,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2025-03-27","1.57",",,W",,,"0.00",",,W,",,,"0.0",",,W",,,"68",",,W","56",",,W",,,"  340",",,W","   40",",,W","4.0",",,W","8.1",",,W",,,,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2025-03-28",,,,,"0.00",",,W,",,,"0.0",",,W",,,"69",",,W","53",",,W",,,"  130",",,W","  160",",,W","6.0",",,W","11.0",",,W",,,,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2025-03-29","2.46",",,W",,,"0.00",",,W,",,,"0.0",",,W",,,"67",",,W","51",",,W",,,"  150",",,W","  150",",,W","6.0",",,W","8.1",",,W",,,,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2025-03-30",,,,,"0.07",",,W,",,,"0.0",",,W",,,"65",",,W","53",",,W",,,"  120",",,W","   90",",,W","4.9",",,W","11.0",",,W",,,,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2025-03-31",,,,,"0.08",",,W,",,,"0.0",",,W",,,"66",",,W","52",",,W",,,"  190",",,W","  320",",,W","4.9",",,W","8.1",",,W",,,,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2025-04-01",,,,,"0.00",",,W,",,,"0.0",",,W",,,"66",",,W","48",",,W",,,"  340",",,W","  340",",,W","12.1",",,W","19.0",",,W",,,,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2025-04-02",,,,,"0.00",",,W,",,,"0.0",",,W",,,"66",",,W","47",",,W",,,"  340",",,W","  340",",,W","12.1",",,W","19.9",",,W",,,,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2025-04-03",,,,,"0.09",",,W,",,,"0.0",",,W",,,"66",",,W","48",",,W",,,"  350",",,W","  100",",,W","6.9",",,W","11.0",",,W",,,,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2025-04-04","2.24",",,W",,,"0.00",",,W,",,,"0.0",",,W",,,"70",",,W","45",",,W",,,"   90",",,W","   90",",,W","6.0",",,W","12.1",",,W",,,,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2025-04-05","2.68",",,W",,,"0.00",",,W,",,,"0.0",",,W",,,"79",",,W","48",",,W",,,"  160",",,W","  330",",,W","6.9",",,W","8.1",",,W",,,,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2025-04-06","2.01",",,W",,,"0.00",",,W,",,,"0.0",",,W",,,"83",",,W","51",",,W",,,"  330",",,W","  340",",,W","4.0",",,W","6.9",",,W",,,,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2025-04-07","1.79",",,W",,,"0.00",",,W,",,,"0.0",",,W",,,"78",",,W","49",",,W",,,"  150",",,W","  360",",,1","2.9",",,W","8.1",",,W",,,,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2025-04-08","2.24",",,W",,,"0.00",",,W,",,,"0.0",",,W",,,"79",",,W","52",",,W",,,"  140",",,W","  160",",,W","2.9",",,W","8.1",",,W",,,,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2025-04-09","2.01",",,W",,,"0.00",",,W,",,,"0.0",",,W",,,"82",",,W","53",",,W",,,"  170",",,W","  150",",,W","2.9",",,W","8.1",",,W",,,,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2025-04-10","1.79",",,W",,,"0.00",",,W,",,,"0.0",",,W",,,"83",",,W","54",",,W",,,"  350",",,W","  340",",,W","4.9",",,W","8.9",",,W",,,,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2025-04-11","2.01",",,W",,,"0.00",",,W,",,,"0.0",",,W",,,"84",",,W","55",",,W",,,"  340",",,W","  110",",,W","4.9",",,W","8.9",",,W",,,,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2025-04-12","1.57",",,W",,,"0.00",",,W,",,,"0.0",",,W",,,"76",",,W","55",",,W",,,"  160",",,W","   30",",,W","4.9",",,W","10.1",",,W",,,,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2025-04-13","1.57",",,W",,,"0.00",",,W,",,,"0.0",",,W",,,"72",",,W","55",",,W",,,"  160",",,W","  170",",,W","4.9",",,W","10.1",",,W",,,,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2025-04-14","1.79",",,W",,,"0.00",",,W,",,,"0.0",",,W",,,"74",",,W","52",",,W",,,"  360",",,W","   30",",,W","4.9",",,W","11.0",",,W",,,,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2025-04-15","1.34",",,W",,,"0.00",",,W,",,,"0.0",",,W",,,"66",",,W","52",",,W",,,"   20",",,W","   30",",,W","4.9",",,W","10.1",",,W",,,,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2025-04-16","1.79",",,W",,,"0.00",",,W,",,,"0.0",",,W",,,"67",",,W","52",",,W",,,"  160",",,W","  180",",,W","4.9",",,W","10.1",",,W",,,,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2025-04-17","1.12",",,W",,,"0.00",",,W,",,,"0.0",",,W",,,"62",",,W","56",",,W",,,"  130",",,W","  110",",,W","4.0",",,W","6.9",",,W",,,,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2025-04-18","1.34",",,W",,,"0.00",",,W,",,,"0.0",",,W",,,"62",",,W","53",",,W",,,"  350",",,W","  110",",,W","4.9",",,W","8.1",",,W",,,,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2025-04-19","2.01",",,W",,,"0.00",",,W,",,,"0.0",",,W",,,"72",",,W","48",",,W",,,"  160",",,W","  360",",,W","6.0",",,W","10.1",",,W",,,,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2025-04-20","1.79",",,W",,,"0.00",",,W,",,,"0.0",",,W",,,"73",",,W","49",",,W",,,"  160",",,W","  160",",,W","4.9",",,W","11.0",",,W",,,,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2025-04-21","1.57",",,W",,,"0.00",",,W,",,,"0.0",",,W",,,"72",",,W","51",",,W",,,"  160",",,W","   40",",,W","4.9",",,W","8.9",",,W",,,,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2025-04-22","1.79",",,W",,,"0.00",",,W,",,,"0.0",",,W",,,"70",",,W","51",",,W",,,"  160",",,W","  110",",,W","6.9",",,W","10.1",",,W",,,,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2025-04-23",,,,,"0.00",",,W,",,,"0.0",",,W",,,"64",",,W","56",",,W",,,"  150",",,W","  170",",,W","4.9",",,W","10.1",",,W",,,,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2025-04-24",,,,,"0.00",",,W,",,,"0.0",",,W",,,"67",",,W","55",",,W",,,"   40",",,W","  170",",,W","4.9",",,W","10.1",",,W",,,,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2025-04-25",,,,,"0.00",",,W,",,,"0.0",",,W",,,"63",",,W","54",",,W",,,"  150",",,W","  150",",,W","6.9",",,W","13.0",",,W",,,,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2025-04-26",,,,,"0.22",",,W,",,,"0.0",",,W",,,"62",",,W","49",",,W",,,"  110",",,W","  110",",,W","6.0",",,W","12.1",",,W",,,,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2025-04-27",,,,,"0.00",",,W,",,,"0.0",",,W",,,"63",",,W","47",",,W",,,"  340",",,W","   50",",,W","47.0",",,W","11.0",",,W",,,,,,,,,,,,,,,,,,
